gene	Preleukemia_Control_rep1	Preleukemia_Control_rep2	Preleukemia_Control_rep3	Preleukemia_Rx1Tet2_rep1	Preleukemia_Rx1Tet2_rep2	Preleukemia_Rx1Tet2_rep3	Leukemia_Rx1Tet2_rep1	Leukemia_Rx1Tet2_rep2	Leukemia_Rx1Tet2_rep3	cluster
Gsr	0.4626122225019833	-0.0310153580837572	0.5729810569109346	0.9404950122838236	1.0226219047997072	0.9281801433261748	-0.7177229175948445	-1.3660688315697267	-1.8120832325742864	1
Itgb5	-0.0542503621918549	0.3551294241169463	0.1346907980885883	0.6529822001210946	1.3702164899861764	0.8033930277409652	0.1440398484537257	-1.501076602157518	-1.9051248241581256	1
9330159M07Rik	0.397179302284358	0.710705577258084	1.049745556421912	0.236017862663577	1.147076460086954	0.4934967368568785	-0.9956542512711892	-1.597959373976174	-1.4406078703244023	1
Tor3a	-0.1450859449613085	0.1272208687452238	0.2220744359002511	1.002731822188217	1.3958279792173622	1.0527880021683875	-1.112464107213785	-0.8356331788024599	-1.7074598772418876	1
Lonrf3	-0.152457064837665	0.2776750085668556	0.3776248519384738	1.086574579432178	1.2196597684243902	1.0546848269808182	-1.2798486949356789	-1.300955604162422	-1.2829576714069502	1
Gm9008	-1.0263635011348975	1.5581793329081723	0.8484266421457045	-1.0849493120065647	0.8451812383431944	0.7754891792164087	0.2103234732094582	-1.0385134431354468	-1.087773609546031	1
Arid5b	0.4979568168071464	-0.0438260962748571	0.1057654619077613	1.196499242753669	1.0683876611514478	1.0555692841703253	-1.2632272523965489	-1.1836070275461992	-1.4335180905727485	1
Gm13710	-0.1943085703465077	-0.5977156600985243	0.1450139984585402	1.1282595337118568	0.9929065208286826	1.457522583763555	-0.0358877639661298	-1.3902045985694311	-1.5055860437820423	1
Rpl23a-ps3	1.2346383214607015	0.2665203491930294	-0.1293174564814805	1.034157728993593	0.9437235799343816	-0.012639145497312	-0.962935182303538	-0.2699803264364936	-2.1041678688628744	1
Clip1	-0.159013044771153	0.5430314572785148	0.3579962257047325	1.078375013375322	0.7698719243978134	1.1767016736515483	-1.3245252827755634	-1.8018777801705288	-0.640560186690692	1
Stom	0.450697840847818	0.6567180763012657	0.6379150826557028	0.725979281809538	0.6959824914161451	0.7916491600630373	-0.4789346396887936	-1.6060121114048147	-1.8739951819998992	1
Csrp2	0.78969570758465	0.1809036570610699	0.5531504280372914	0.9057240816948232	1.1074405788785284	0.4156167789021029	-1.945723424435836	-0.9067015965821976	-1.1001062111404274	1
Cryab	0.3032133545523353	0.217102285615249	-0.0369421318755074	1.121251819025025	1.6321944503075585	0.4954451036042533	-1.193382840094969	-1.11826279842877	-1.4206192427051736	1
Ap3s1	0.8911431688036853	0.1528493259830968	0.6293573073237347	1.0822827520289648	0.8095376273902191	0.5434519974685033	-1.24763915131411	-1.3434061457635056	-1.517576881920592	1
Ncln	0.5229361412908322	0.6436770408033776	0.8238128643386301	0.4340413792497388	1.039955243540849	0.6651672882126872	-1.4316015413306296	-1.6896919884882469	-1.0082964276172477	1
Sorl1	0.1592134094392902	0.3438476570028554	1.1827377551088234	0.7939790575269724	0.1994791894190219	0.7562717325707952	0.0205939488411496	-1.3797846778927951	-2.076338072016112	1
Gda	-0.0639293123471686	-0.5175690519159166	0.3848066252092965	1.076807155088976	0.9567932049905232	0.9816433765920825	0.4405689639926007	-1.494777614117555	-1.764343347492848	1
Fam84b	-0.1677728369281148	0.4186337644673745	0.9917302835313806	0.9944925041581876	0.7263958221778748	0.7464808624931749	-0.7204437170059048	-0.8817636294930821	-2.1077530534008933	1
Zfp760	0.4788602598190623	0.9068411140239012	0.7821822364681317	0.8319279114753609	0.5945782368661474	0.555794910656526	-1.29277582685712	-1.0908244890683387	-1.7665843533836705	1
Sec24d	-0.3601378766676565	0.7600739704853078	1.1843971927990813	0.2868058818823248	1.4592657477276396	0.1270117267512861	-1.1649382900589556	-1.7281050221736576	-0.5643733307453649	1
Met	-0.0196575731415296	0.2491854770116079	0.5717269077096262	1.009228095773107	1.028040375365329	1.1280133461299533	-1.2130854650560452	-1.3608660750476398	-1.3925850887444076	1
Dmkn	0.938129132587753	0.3206503662304383	0.7284937092604005	0.7749052109014003	0.7907566582939589	0.5629071739788711	-0.9277007989985496	-1.571669928086984	-1.6164715241672878	1
Rassf3	-0.0505963875625177	-0.1341749511737948	0.2218148142715833	1.1395612680178784	1.2452584742020458	1.1704540285754288	-1.2897011402023943	-0.7059685225225785	-1.5966475836056484	1
Tifa	-0.2902109837643959	0.2855022618998356	0.2897344821903723	0.6882660810669147	1.159421108835044	0.9837627940479616	0.0422177853299317	-0.8814540495931837	-2.277239480012484	1
Mpeg1	-0.1393633113144513	-0.080753325734665	0.2887461697612701	0.8856510550624277	1.0838007533211973	1.074168229365886	0.1597295311054938	-1.189108121081405	-2.0828709804857573	1
Nup107	0.0488566894748174	0.7229995923598479	0.9932685284663866	0.8599294915627512	0.4894112369605686	0.8064141038789996	-1.4356014291346837	-1.8383492228175204	-0.6469289907511745	1
Spns3	0.7340858263790814	0.3054170644994417	0.6960417382359987	0.4513772765328561	1.1148596532273092	0.490519092312103	-0.8018414900236691	-2.230664509842023	-0.759794651321093	1
Acot9	0.3184096342149922	-0.5515786254251274	0.2713883625982411	1.298713772074537	1.2718131282486027	0.7877629511941328	-0.8776589378712876	-0.6878485821201278	-1.8310017029139436	1
Tmem150b	0.8757345655360297	0.3590567665040353	0.6375266406141773	0.7144578425275484	0.9086242547378968	0.6808879731942487	-1.1550922696776442	-1.5074031732021176	-1.5137926002341726	1
Ly9	-0.0689665411258424	-0.5671674206951492	-0.1292446679066048	1.2063041259874432	1.6499071179713536	1.0321353833260494	-0.9804493964116244	-1.3520794922016894	-0.7904391089439374	1
Slc25a12	-0.0105949127138425	0.0730987024558075	0.5059766679153446	0.9635849452484764	1.0371091592253392	1.1037983895649637	-2.0232460756600186	-1.000570059909195	-0.6491568161268793	1
Tnfrsf26	0.4973436634081877	-0.336362597817253	0.6576647401703237	0.8196390644553413	0.9791962382535552	0.5217250602829426	0.0535069764264289	-0.820281687334381	-2.372431457845144	1
Tigar	0.4959173466933385	-0.055016916346633	0.5543893608584286	0.8771882978135462	1.39053176466231	0.6798255083366298	-1.3745256737656624	-1.07077398115452	-1.497535707097437	1
Impdh1	0.7436461920165204	0.4003491511703907	0.8052916250007517	0.7393976019269395	0.8782561324345918	0.5433708065797836	-1.1365828264751243	-1.8815605252237249	-1.092168157430129	1
Gsto1	0.9560896635423678	0.0756510096322242	0.2723318297435033	0.7822133354662698	0.6213359443809486	0.2633528746755586	-0.509618526552705	0.1202264492830967	-2.5815825801712675	1
Adgrl4	0.2469344392505853	0.6570466636403192	0.6596708181540593	0.8347095730165749	0.9041631600043748	0.7783154533151394	-0.9171985924666278	-1.812639262624732	-1.3510022522896925	1
Hsdl2	0.3941669644230363	0.5270532016570565	0.8885719476552456	0.9146725914600394	0.6986593653610685	0.7073611093452405	-1.7703559455896745	-1.3083444827231496	-1.0517847515888583	1
Serp1	0.2923601044219052	-0.2392144428325987	0.6957295406711498	1.1196166701466908	1.220761293938397	0.6185062776936397	-1.155639282643927	-0.7038922841398714	-1.8482278772553569	1
Arl5c	0.5294087079563277	-0.0771029161544933	0.151091610626794	0.399146822973879	1.516390086508703	1.1715609778412042	-1.1550456282477457	-0.8732265522008675	-1.6622231093038	1
Rab11fip5	-0.1237976478187249	0.4689638402400926	0.4361251444355307	0.5384864625730652	0.915443708413217	1.074642045090541	0.1082416284580467	-1.240948022811293	-2.177157158580478	1
Sec61b	1.4775345307737595	-0.3892582158902547	0.2911964366299561	0.7556645099853111	1.1940631630623044	0.0623929575871091	-1.7085181792958617	-0.4919232577385116	-1.1911519451138215	1
Arsb	-0.421376638876874	0.1335871064038433	0.6935259499446079	0.8872398059466858	1.0393765355897326	1.0963261458846283	-0.1993474034908932	-1.6235689965277236	-1.6057625048740043	1
Tmco4	-0.694080721072873	-0.6148031916121898	0.0943313659094937	1.121651089010402	1.576671282206482	1.224365060408389	-1.10867285133987	-1.2356280190642943	-0.3638340144455358	1
Tmem185a	-0.6665103791317732	-0.0310078185444809	0.6912161165568428	0.9163851337925648	1.3042070398997172	1.1294120219108523	-0.739265191794858	-0.9005503070291975	-1.7038866156596746	1
Selenos	1.3023894228301005	-0.491085551206671	0.196426455805299	0.9566427183545646	1.3280640320644463	0.1113243894445503	-1.3601517283713824	-0.5776552156674328	-1.465954523253486	1
Bcat2	1.2246982088709006	0.0783708348970918	0.3334408586055392	0.8364221863096191	1.097834307453987	0.2901833747577751	-1.0094567726311692	-1.0325342558750938	-1.818958742388656	1
Wdfy2	-0.3557055601096928	-0.30008002151717	0.8413205138186857	0.9481544842701348	1.225209304415089	1.14224841718107	-0.7692765758997177	-1.2119965244585695	-1.5198740376998323	1
Plau	-0.3217296798569238	-0.1952041787206055	0.2902495306385552	1.2651027517456772	1.4130423783034634	0.9799937902718114	-0.7054084243877563	-1.4037298839865793	-1.3223162840076406	1
AC102496.1	-0.7984915415482251	0.9465333440653474	-0.9266646782000988	1.18392070722604	1.2519451711048677	1.0732620568364215	-0.8771757030841556	-0.9266646782000988	-0.9266646782000988	1
5031439G07Rik	0.0226446447910624	0.1200889417065235	0.6306226829726539	0.4744143368412143	1.1626159236932618	0.8526744047188833	0.2121720330175996	-1.4214334302911342	-2.0537995374500646	1
S100a9	0.3026258067964348	-0.5474205783797573	0.3726109451081208	0.674437756487421	0.4157223300265547	0.829599329999408	0.9996993222441088	-0.6542577654389173	-2.3930171468433725	1
Prg3	1.1344220286738689	-0.3824279575267778	0.5690124902253255	0.9002915258169476	1.1499312513860784	0.4128395079535895	-0.9770650592846464	-1.2527274436110345	-1.5542763436333535	1
Rnpep	0.8642865554508443	0.1645904196512853	0.7648358249100543	0.8767366052334715	1.1129421679834162	0.2900483818678481	-1.4493961705017098	-1.257444672221044	-1.3665991123741743	1
Aff1	-0.6317732989158944	0.502656000652154	0.606666411132968	0.8199376883707149	0.5714048571279112	1.6026364168438103	-0.968132957336538	-1.6653009438684614	-0.838094174006673	1
Kyat3	0.733897850638157	0.0990162214579077	0.6717306687542522	0.9622150991326898	1.0443715468752026	0.5612596293421895	-1.5855097515500935	-1.0668464032942646	-1.4201348613560407	1
Gm48226	0.8948527811800335	0.2408834335745785	0.5071056230985472	0.6567161657768806	1.1060275347817006	0.7193554188232412	-1.2609627129289875	-1.3300095789570128	-1.5339686653489824	1
Mid1ip1	0.2726435366739852	0.3184677177570985	0.5777688083812547	0.6618034900425642	1.3169677578748444	0.8725516924680805	-1.5685257616254795	-1.0124622928229374	-1.4392149487494192	1
Fndc3b	-0.1999415597662334	0.1199256636099745	0.4998873809340967	1.0707277514854336	1.0048290048688735	1.259959513510112	-0.8459473927733575	-1.4096203429004763	-1.4998200189684232	1
Hsp90b1	0.5840301703040089	-0.386072152575096	0.1174013758644197	1.5520954944569312	0.6381411896455359	0.3159789952891318	-2.207099900082594	-0.817103649660378	0.2026284767580373	1
Anxa1	0.3944672913078025	-0.214407227112482	0.4448942544268607	0.9939999492468938	0.9064173162270416	0.8166247138499573	-0.017155793975625	-1.1163371464919123	-2.208503357478535	1
Fmr1	-0.3400339944391014	0.8011230470982201	1.0764606019870684	1.1645627705558117	-0.0855939982077754	1.0093938988967677	-0.9750101480971054	-1.6697739963335023	-0.981128181460383	1
Ppp1r21	-0.2200860453450535	-0.0338392380517985	0.3317800185310342	0.9420600153179524	1.412238238666598	1.119262325508622	-0.6315262350501316	-1.3116281797229254	-1.6082608998542998	1
Dach1	-0.1746429035826413	0.611156547754531	0.6954261392831967	0.9745249872972912	0.3948545126707638	1.0346933269360596	-2.1001090613381206	-0.2205569983230282	-1.2153465506980488	1
Lcp1	-0.2238119405181768	-0.4988444172674816	0.4353406866397774	1.187672266401356	1.0606420348896126	1.1558007018583856	-0.0724072702401793	-1.5413587887882385	-1.503033272975064	1
Gm5424	-0.4764340126204716	-0.6029002869592265	0.1346785428656273	1.5108749220955822	1.1457100144132657	1.0187203455426823	-1.285857363152472	-1.4507698181254258	0.0059776559404368	1
Ndc1	0.3822967146721894	0.7481609685200763	0.9826945532503876	0.6842642433996783	0.6353605453868124	0.7504492930749009	-1.304117435123469	-1.5944492737218254	-1.284659609458755	1
Nrp2	-0.6391766110999759	-0.5871802183517258	-0.3484462472598029	1.243891007934947	1.4379467090570892	1.4844032142559005	-0.7089502413050341	-0.8140448837907373	-1.0684427294406609	1
Atp1a3	0.3823787568643142	0.5038299689422165	0.6330877484279388	0.7203056495516262	0.9940295783873456	0.921708850582792	-1.1510545399846264	-1.4528188871808478	-1.551467125590757	1
Pcyox1l	0.7803067248698531	0.3775567408355536	0.3709381536769641	0.5955311178420741	1.2398154917708213	0.6790113585646677	-1.7903795463401002	-1.0393465237418131	-1.2134335174780189	1
Xdh	-0.5407190029629352	-0.4238766642382178	0.119366034867323	0.75423469546228	1.2664548555884254	1.2351614351176978	0.5676477511231867	-1.6594786675171622	-1.3187904374405992	1
Mtus1	0.4155028068230148	0.2009351418389389	0.6811854053805066	0.9193377584861968	0.9426071757988016	0.9295841784815672	-1.0454313701925864	-1.5145743940707703	-1.5291467025456713	1
Map3k20	-0.0790971440053145	0.3722498635815456	0.562654404298074	0.6578954070338616	1.02111438469226	0.6523363544898935	-1.7593244398111914	-1.8370751250964577	0.4092462948173223	1
Gm5514	0.9684000691454008	-0.0617035749190441	0.8805346638756297	0.2318891256252833	1.2269590986486156	0.7040234711698288	-1.4440296708787628	-1.2903149196052668	-1.2157582630616814	1
Il6st	-0.9891774604996342	-0.0625706444382308	0.2881762239811998	0.4754846990007007	0.9222169363125836	1.673167434025461	-0.7934868173619696	0.3115226412770073	-1.825333012297122	1
Ascl2	-0.0192183895206536	-0.2436320236113444	-0.0113679767255931	0.949732013520841	1.6865546930662263	1.0735438526742154	-0.8792559061121509	-1.2958020498782865	-1.2605542134132552	1
Hsf2	0.5448877012814204	0.6984546499618441	1.0406976934886158	0.836948016648159	0.3195916348740408	0.4175356716750723	-0.6133947454204971	-1.1149694854816607	-2.1297511370269966	1
Reep5	1.0903705853127086	-0.2664682893516701	0.1331639923791145	0.9333809114458996	1.1703488524539647	0.6779319180776997	-0.9079801803005728	-1.1064633840301497	-1.7242844059870048	1
Tnfrsf14	1.146753164679167	0.5678069941064243	0.0424355720604645	0.4655187959438564	0.8367231879889399	0.985364924823023	-1.3321631913036216	-1.4553950552366974	-1.2570443930615531	1
Nrg1	0.06832277353208	-1.051139332233782	0.0111292402230696	0.8101918375537169	1.520726016099697	1.2126601058238604	0.0540674660682468	-1.3129790535334445	-1.3129790535334445	1
Prdx5	1.311720728138387	-0.5941712457235641	0.256801783611613	0.8905041301492611	1.186083808908088	0.4762634045846772	-1.2185690281545312	-0.777502589376816	-1.5311309921371097	1
Large1	-0.2973224029352677	0.4643987854374515	0.5612116826705694	0.5288424802724212	1.165597308180015	1.3365960587148618	-0.9665426764427708	-1.1492308873019648	-1.6435503485953158	1
B4galt6	0.5515532067350477	0.1526297062719639	0.7433672109636276	0.9231455757519516	0.8328161423006551	0.9207565035360284	-1.199737985054543	-1.3897556797809478	-1.5347746807237856	1
Pi16	0.184245046831734	-0.3633380676481209	0.0671743822682329	0.7384946749769048	1.2684153226857542	0.854154350857446	0.5854895791248259	-1.5206870885716404	-1.8139482005251333	1
Cables1	0.2724172318089429	0.1318189079594405	0.4692735912731841	0.8224642501536725	1.342531720494797	0.8420376936764488	-0.8589563065786009	-1.8250612477839168	-1.196525841003965	1
Fam20c	-0.2756008659042374	-0.1272667127272383	0.5918922319395882	0.7000169142083316	1.4787344669437117	1.144609754704261	-0.6823859213304594	-1.19072335662381	-1.639276511210147	1
Rsrp1	1.4582040099459948	-1.1947529937164256	-0.5149557408381046	1.7004308784263389	-0.303428281225246	-0.1076272169671693	-0.5857481304290479	0.7068377569049269	-1.158960282101267	1
Pnkp	0.7192496780050897	-0.2330679624874467	0.2839055240850543	0.8716871166294264	1.5218079458715568	0.5762004357353754	-0.8790522758726241	-1.2362134969449006	-1.6245169650215323	1
Cxcr4	0.9257305745697234	0.3314441545955008	0.6378336126179878	0.7974557909592932	0.8219266098316943	0.63779394465268	-1.140376505823225	-1.316031875557226	-1.695776305846426	1
Spata13	-0.1473484626596134	0.1899662596117147	0.6798336472992151	0.7499147553094349	1.1108993721999891	1.1225714318614932	-0.5429240090060257	-1.329846181111691	-1.8330668135045167	1
Nxn	0.3185175368721399	-0.1299109361308905	0.3704873394277327	0.9201335194022028	1.5217431414270262	0.8011306701234773	-1.4173597323267468	-1.401948811942166	-0.9827927268527632	1
Naaa	0.0040164479738385	-0.0101872058966805	0.2979436904634233	0.7582697533483455	0.8275462693927594	0.853064501823527	0.8036064457010584	-1.6400376516165356	-1.8942222511897333	1
Ly6c1	1.1498359637057451	-0.0723703879364544	0.4623087080044793	0.5602504551118641	0.970069823074719	0.902633617630112	-1.1054190927358276	-1.26548069009652	-1.6018283967581175	1
Acot1	0.6275871616391907	1.029150670796131	0.325958376272639	0.6145723737448663	0.9411896925790246	0.3306190973397551	-0.4803759396977932	-1.9128437567601464	-1.475857675913664	1
Hk2	-0.0548512490521238	-0.1033636342600157	0.419856265284974	0.9897205083842424	1.2822699947531675	1.174338889115102	-1.259023881193504	-1.558675174205565	-0.8902717188262744	1
Nrg2	0.1634305781620064	0.226390286446173	0.5733014872839398	0.6391610842429866	1.2953115100165544	1.0873430086353462	-1.1843514794315158	-1.3868965743130883	-1.413689901042399	1
Tns3	-1.3284659364851328	0.4460313013355945	0.6157970123991459	0.3668667256238436	0.7896520357303342	1.8082664830222008	-0.6890735834183489	-1.265350668054911	-0.743723370152724	1
Tctex1d1	0.4246908297600179	0.1185106207218309	0.3493262056983983	1.0819680264887417	1.422642836573328	0.5481753392168645	-1.3151046194863942	-1.3151046194863942	-1.3151046194863942	1
0610040J01Rik	0.2738911585653009	-0.059289448124977	0.1283541087653506	0.9083561427179404	1.4074036779452843	1.1276278734903762	-1.0818296658754163	-1.3522569237419295	-1.3522569237419295	1
